t,z_s
1.927734375000000000e+00,3.965673556620364672e-03
1.928710937500000000e+00,3.891358158851557919e-03
1.929687500000000000e+00,3.813384063529636804e-03
1.930664062500000000e+00,3.731824582746518480e-03
1.931640625000000000e+00,3.646756399613252340e-03
1.932617187500000000e+00,3.558259496161716127e-03
1.933593750000000000e+00,3.466417078144627770e-03
1.934570312500000000e+00,3.371315496804581577e-03
1.935546875000000000e+00,3.273044167685657587e-03
1.936523437500000000e+00,3.171695486563941898e-03
1.937500000000000000e+00,3.067364742576000197e-03
1.938476562500000000e+00,2.960150028626981362e-03
1.939453125000000000e+00,2.850152149162585389e-03
1.940429687500000000e+00,2.737474525391613185e-03
1.941406250000000000e+00,2.622223098048205754e-03
1.942382812500000000e+00,2.504506227785197048e-03
1.943359375000000000e+00,2.384434593292232563e-03
1.944335937500000000e+00,2.262121087234445545e-03
1.945312500000000000e+00,2.137680710109526178e-03
1.946289062500000000e+00,2.011230462122986715e-03
1.947265625000000000e+00,1.882889233183274993e-03
1.948242187500000000e+00,1.752777691120172444e-03
1.949218750000000000e+00,1.621018168231567894e-03
1.950195312500000000e+00,1.487734546265280511e-03
1.951171875000000000e+00,1.353052139944073895e-03
1.952148437500000000e+00,1.217097579143369430e-03
1.953125000000000000e+00,1.079998689832440502e-03
1.954101562500000000e+00,9.418843738910241898e-04
1.955078125000000000e+00,8.028844879143507600e-04
1.956054687500000000e+00,6.631297211205390823e-04
1.957031250000000000e+00,5.227514724751507018e-04
1.958007812500000000e+00,3.818817271484312419e-04
1.958984375000000000e+00,2.406529324213957084e-04
1.959960937500000000e+00,9.919787315743205133e-05
1.960937500000000000e+00,-4.235045304349394101e-05
1.961914062500000000e+00,-1.838589608906511866e-04
1.962890625000000000e+00,-3.251946025308036833e-04
1.963867187500000000e+00,-4.662244926412718524e-04
1.964843750000000000e+00,-6.068160333701810068e-04
1.965820312500000000e+00,-7.468370390064265393e-04
1.966796875000000000e+00,-8.861558602621398594e-04
1.967773437500000000e+00,-1.024641508050803214e-03
1.968750000000000000e+00,-1.162163776644636751e-03
1.969726562500000000e+00,-1.298593366095461684e-03
1.970703125000000000e+00,-1.433802003803940749e-03
1.971679687500000000e+00,-1.567662565122893842e-03
1.972656250000000000e+00,-1.700049192881295489e-03
1.973632812500000000e+00,-1.830837415716578655e-03
1.974609375000000000e+00,-1.959904265103984931e-03
1.975585937500000000e+00,-2.087128390972930840e-03
1.976562500000000000e+00,-2.212390175801685552e-03
1.977539062500000000e+00,-2.335571847083086228e-03
1.978515625000000000e+00,-2.456557588055552875e-03
1.979492187500000000e+00,-2.575233646595285683e-03
1.980468750000000000e+00,-2.691488442167270807e-03
1.981445312500000000e+00,-2.805212670734532222e-03
1.982421875000000000e+00,-2.916299407526996325e-03
1.983398437500000000e+00,-3.024644207573342573e-03
1.984375000000000000e+00,-3.130145203901319850e-03
1.985351562500000000e+00,-3.232703203314201811e-03
1.986328125000000000e+00,-3.332221779653325201e-03
1.987304687500000000e+00,-3.428607364459032580e-03
1.988281250000000000e+00,-3.521769334944771252e-03
1.989257812500000000e+00,-3.611620099201640673e-03
1.990234375000000000e+00,-3.698075178553273615e-03
1.991210937500000000e+00,-3.781053286983621694e-03
1.992187500000000000e+00,-3.860476407562968022e-03
1.993164062500000000e+00,-3.936269865800306501e-03
1.994140625000000000e+00,-4.008362399853125993e-03
1.995117187500000000e+00,-4.076686227528580550e-03
1.996093750000000000e+00,-4.141177110013060519e-03
1.997070312500000000e+00,-4.201774412270234578e-03
1.998046875000000000e+00,-4.258421160050780870e-03
1.999023437500000000e+00,-4.311064093460209058e-03
2.000000000000000000e+00,-4.359653717034402132e-03
2.000976562500000000e+00,-4.404144346275800162e-03
2.001953125000000000e+00,-4.444494150606471093e-03
2.002929687500000000e+00,-4.480665192697682458e-03
2.003906250000000000e+00,-4.512623464138999264e-03
2.004882812500000000e+00,-4.540338917413369764e-03
2.005859375000000000e+00,-4.563785494148132893e-03
2.006835937500000000e+00,-4.582941149615389620e-03
2.007812500000000000e+00,-4.597787873458701949e-03
2.008789062500000000e+00,-4.608311706626629090e-03
2.009765625000000000e+00,-4.614502754497186443e-03
2.010742187500000000e+00,-4.616355196180876169e-03
2.011718750000000000e+00,-4.613867289993555006e-03
2.012695312500000000e+00,-4.607041375093986341e-03
2.013671875000000000e+00,-4.595883869284539576e-03
2.014648437500000000e+00,-4.580405262977101967e-03
2.015625000000000000e+00,-4.560620109329878089e-03
2.016601562500000000e+00,-4.536547010564353360e-03
2.017578125000000000e+00,-4.508208600475280270e-03
2.018554687500000000e+00,-4.475631523150135072e-03
2.019531250000000000e+00,-4.438846407918055001e-03
2.020507812500000000e+00,-4.397887840551805740e-03
2.021484375000000000e+00,-4.352794330749858165e-03
2.022460937500000000e+00,-4.303608275929143683e-03
2.023437500000000000e+00,-4.250375921362538160e-03
2.024414062500000000e+00,-4.193147316698545360e-03
2.025390625000000000e+00,-4.131976268904066427e-03
2.026367187500000000e+00,-4.066920291674496965e-03
2.027343750000000000e+00,-3.998040551358716943e-03
2.028320312500000000e+00,-3.925401809449812970e-03
2.029296875000000000e+00,-3.849072361695611219e-03
2.030273437500000000e+00,-3.769123973886260789e-03
2.031250000000000000e+00,-3.685631814379245873e-03
2.032226562500000000e+00,-3.598674383425268155e-03
2.033203125000000000e+00,-3.508333439361444560e-03
2.034179687500000000e+00,-3.414693921741216668e-03
2.035156250000000000e+00,-3.317843871473246005e-03
2.036132812500000000e+00,-3.217874348044379683e-03
2.037109375000000000e+00,-3.114879343904516928e-03
2.038085937500000000e+00,-3.008955696093870268e-03
2.039062500000000000e+00,-2.900202995195711158e-03
2.040039062500000000e+00,-2.788723491700206055e-03
2.041015625000000000e+00,-2.674621999867375817e-03
2.041992187500000000e+00,-2.558005799179572694e-03
2.042968750000000000e+00,-2.438984533476126065e-03
2.043945312500000000e+00,-2.317670107864995121e-03
2.044921875000000000e+00,-2.194176583508351385e-03
2.045898437500000000e+00,-2.068620070381014999e-03
2.046875000000000000e+00,-1.941118618102574689e-03
2.047851562500000000e+00,-1.811792104945833060e-03
2.048828125000000000e+00,-1.680762125125930158e-03
2.049804687500000000e+00,-1.548151874476120854e-03
2.050781250000000000e+00,-1.414086034617692772e-03
2.051757812500000000e+00,-1.278690655732928972e-03
2.052734375000000000e+00,-1.142093038051335578e-03
2.053710937500000000e+00,-1.004421612160560440e-03
2.054687500000000000e+00,-8.658058182545368088e-04
2.055664062500000000e+00,-7.263759844323843754e-04
2.056640625000000000e+00,-5.862632041624913368e-04
2.057617187500000000e+00,-4.455992130269883296e-04
2.058593750000000000e+00,-3.045162648624996724e-04
2.059570312500000000e+00,-1.631470074136262332e-04
2.060546875000000000e+00,-2.162435761607134008e-05
2.061523437500000000e+00,1.199186233733295719e-04
2.062500000000000000e+00,2.613488552821776061e-04
2.063476562500000000e+00,4.025333638460518149e-04
2.064453125000000000e+00,5.433394058323807183e-04
2.065429687500000000e+00,6.836345938470952174e-04
2.066406250000000000e+00,8.232870208067179143e-04
2.067382812500000000e+00,9.621653839588595672e-04
2.068359375000000000e+00,1.100139108334516466e-03
2.069335937500000000e+00,1.237078469516098055e-03
2.070312500000000000e+00,1.372854715605756250e-03
2.071289062500000000e+00,1.507340188279341795e-03
2.072265625000000000e+00,1.640408442812169845e-03
2.073242187500000000e+00,1.771934366963746031e-03
2.074218750000000000e+00,1.901794298609676536e-03
2.075195312500000000e+00,2.029866142010162706e-03
2.076171875000000000e+00,2.156029482605763790e-03
2.077148437500000000e+00,2.280165700232494614e-03
2.078125000000000000e+00,2.402158080649814242e-03
2.079101562500000000e+00,2.521891925276642694e-03
2.080078125000000000e+00,2.639254659032233465e-03
2.081054687500000000e+00,2.754135936180508119e-03
2.082031250000000000e+00,2.866427744078334054e-03
2.083007812500000000e+00,2.976024504730205404e-03
2.083984375000000000e+00,3.082823174053839644e-03
2.084960937500000000e+00,3.186723338763360492e-03
2.085937500000000000e+00,3.287627310778979371e-03
2.086914062500000000e+00,3.385440219074404428e-03
2.087890625000000000e+00,3.480070098875629077e-03
2.088867187500000000e+00,3.571427978127225331e-03
2.089843750000000000e+00,3.659427961144854930e-03
2.090820312500000000e+00,3.743987309375337684e-03
2.091796875000000000e+00,3.825026519188353801e-03
2.092773437500000000e+00,3.902469396626634304e-03
2.093750000000000000e+00,3.976243129044360232e-03
2.094726562500000000e+00,4.046278353566416103e-03
2.095703125000000000e+00,4.112509222304131136e-03
2.096679687500000000e+00,4.174873464266190548e-03
2.097656250000000000e+00,4.233312443906507398e-03
2.098632812500000000e+00,4.287771216254012210e-03
2.099609375000000000e+00,4.338198578572519462e-03
2.100585937500000000e+00,4.384547118502105621e-03
2.101562500000000000e+00,4.426773258636732856e-03
2.102539062500000000e+00,4.464837297496207502e-03
2.103515625000000000e+00,4.498703446853946804e-03
2.104492187500000000e+00,4.528339865385468295e-03
2.105468750000000000e+00,4.553718688605950908e-03
2.106445312500000000e+00,4.574816055068731471e-03
2.107421875000000000e+00,4.591612128800099182e-03
2.108398437500000000e+00,4.604091117949298158e-03
2.109375000000000000e+00,4.612241289636197401e-03
2.110351562500000000e+00,4.616054980982674943e-03
2.111328125000000000e+00,4.615528606317337301e-03
2.112304687500000000e+00,4.610662660546807970e-03
2.113281250000000000e+00,4.601461718690411269e-03
2.114257812500000000e+00,4.587934431578686093e-03
2.115234375000000000e+00,4.570093517719778405e-03
2.116210937500000000e+00,4.547955751341360014e-03
2.117187500000000000e+00,4.521541946619311164e-03
2.118164062500000000e+00,4.490876938108004889e-03
2.119140625000000000e+00,4.455989557390580350e-03
2.120117187500000000e+00,4.416912605971171080e-03
2.121093750000000000e+00,4.373682824434566886e-03
2.122070312500000000e+00,4.326340857902309656e-03
2.123046875000000000e+00,4.274931217817700552e-03
2.124023437500000000e+00,4.219502240095646464e-03
2.125000000000000000e+00,4.160106039676700514e-03
2.125976562500000000e+00,4.096798461528015911e-03
2.126953125000000000e+00,4.029639028137291766e-03
2.127929687500000000e+00,3.958690883549070665e-03
2.128906250000000000e+00,3.884020733996010853e-03
2.129882812500000000e+00,3.805698785180946456e-03
2.130859375000000000e+00,3.723798676268711121e-03
2.131835937500000000e+00,3.638397410649779184e-03
2.132812500000000000e+00,3.549575283540827662e-03
2.133789062500000000e+00,3.457415806490284418e-03
2.134765625000000000e+00,3.362005628859848251e-03
2.135742187500000000e+00,3.263434456355799457e-03
2.136718750000000000e+00,3.161794966686703231e-03
2.137695312500000000e+00,3.057182722426804444e-03
2.138671875000000000e+00,2.949696081167036549e-03
2.139648437500000000e+00,2.839436103038129548e-03
2.140625000000000000e+00,2.726506455692755734e-03
2.141601562500000000e+00,2.611013316836057092e-03
2.142578125000000000e+00,2.493065274396193739e-03
2.143554687500000000e+00,2.372773224428772771e-03
2.144531250000000000e+00,2.250250266851150198e-03
2.145507812500000000e+00,2.125611599104639503e-03
2.146484375000000000e+00,1.998974407844602424e-03
2.147460937500000000e+00,1.870457758760261718e-03
2.148437500000000000e+00,1.740182484627822521e-03
2.149414062500000000e+00,1.608271071702160795e-03
2.150390625000000000e+00,1.474847544553892697e-03
2.151367187500000000e+00,1.340037349460102001e-03
2.152343750000000000e+00,1.203967236458363971e-03
2.153320312500000000e+00,1.066765140174958564e-03
2.154296875000000000e+00,9.285600595393208884e-04
2.155273437500000000e+00,7.894819364978216455e-04
2.156250000000000000e+00,6.496615338409127182e-04
2.157226562500000000e+00,5.092303122585064342e-04
2.158203125000000000e+00,3.683203067391816864e-04
2.159179687500000000e+00,2.270640024294281252e-04
2.160156250000000000e+00,8.559421006964717756e-05
2.161132812500000000e+00,-5.595605887597418222e-05
2.162109375000000000e+00,-1.974537172783122070e-04
2.163085937500000000e+00,-3.387657274732962156e-04
2.164062500000000000e+00,-4.797592263453908474e-04
2.165039062500000000e+00,-6.203016502469656159e-04
2.166015625000000000e+00,-7.602608596361021178e-04
2.166992187500000000e+00,-8.995052633156510637e-04
2.167968750000000000e+00,-1.037903942156731063e-03
2.168945312500000000e+00,-1.175326772190339857e-03
2.169921875000000000e+00,-1.311644546951348843e-03
2.170898437500000000e+00,-1.446729098959849327e-03
2.171875000000000000e+00,-1.580453420225633263e-03
2.172851562500000000e+00,-1.712691781662510019e-03
2.173828125000000000e+00,-1.843319851300182638e-03
2.174804687500000000e+00,-1.972214811182539888e-03
2.175781250000000000e+00,-2.099255472842456553e-03
2.176757812500000000e+00,-2.224322391244529327e-03
2.177734375000000000e+00,-2.347297977088619574e-03
2.178710937500000000e+00,-2.468066607368611665e-03
2.179687500000000000e+00,-2.586514734082443097e-03
2.180664062500000000e+00,-2.702530990991188712e-03
2.181640625000000000e+00,-2.816006298326830491e-03
2.182617187500000000e+00,-2.926833965350261312e-03
2.183593750000000000e+00,-3.034909790663095890e-03
2.184570312500000000e+00,-3.140132160178977627e-03
2.185546875000000000e+00,-3.242402142662264945e-03
2.186523437500000000e+00,-3.341623582744272705e-03
2.187500000000000000e+00,-3.437703191329612596e-03
2.188476562500000000e+00,-3.530550633307631518e-03
2.189453125000000000e+00,-3.620078612486480035e-03
2.190429687500000000e+00,-3.706202953669956827e-03
2.191406250000000000e+00,-3.788842681799959103e-03
2.192382812500000000e+00,-3.867920098090126251e-03
2.193359375000000000e+00,-3.943360853079096867e-03
2.194335937500000000e+00,-4.015094016534694922e-03
2.195312500000000000e+00,-4.083052144143317283e-03
2.196289062500000000e+00,-4.147171340921821867e-03
2.197265625000000000e+00,-4.207391321292297016e-03
2.198242187500000000e+00,-4.263655465763228208e-03
2.199218750000000000e+00,-4.315910874163769208e-03
2.200195312500000000e+00,-4.364108415381067439e-03
2.201171875000000000e+00,-4.408202773553878025e-03
2.202148437500000000e+00,-4.448152490679038555e-03
2.203125000000000000e+00,-4.483920005590740290e-03
2.204101562500000000e+00,-4.515471689275950620e-03
2.205078125000000000e+00,-4.542777876492783314e-03
2.206054687500000000e+00,-4.565812893662087729e-03
2.207031250000000000e+00,-4.584555083006028840e-03
2.208007812500000000e+00,-4.598986822910970489e-03
2.208984375000000000e+00,-4.609094544495510523e-03
2.209960937500000000e+00,-4.614868744368091739e-03
2.210937500000000000e+00,-4.616303993562197346e-03
2.211914062500000000e+00,-4.613398942640722748e-03
2.212890625000000000e+00,-4.606156322964732354e-03
2.213867187500000000e+00,-4.594582944125402690e-03
2.214843750000000000e+00,-4.578689687541568319e-03
2.215820312500000000e+00,-4.558491496228893498e-03
2.216796875000000000e+00,-4.534007360750279964e-03
2.217773437500000000e+00,-4.505260301360732023e-03
2.218750000000000000e+00,-4.472277346363457209e-03
2.219726562500000000e+00,-4.435089506697556007e-03
2.220703125000000000e+00,-4.393731746781192986e-03
2.221679687500000000e+00,-4.348242951637666664e-03
2.222656250000000000e+00,-4.298665890335277850e-03
2.223632812500000000e+00,-4.245047175775378684e-03
2.224609375000000000e+00,-4.187437220866408079e-03
2.225585937500000000e+00,-4.125890191125116714e-03
2.226562500000000000e+00,-4.060463953749550957e-03
2.227539062500000000e+00,-3.991220023211669750e-03
2.228515625000000000e+00,-3.918223503420760999e-03
2.229492187500000000e+00,-3.841543026512024128e-03
2.230468750000000000e+00,-3.761250688317878659e-03
2.231445312500000000e+00,-3.677421980582663841e-03
2.232421875000000000e+00,-3.590135719984467386e-03
2.233398437500000000e+00,-3.499473974030812076e-03
2.234375000000000000e+00,-3.405521983897877563e-03
2.235351562500000000e+00,-3.308368084285805231e-03
2.236328125000000000e+00,-3.208103620365434280e-03
2.237304687500000000e+00,-3.104822861894563669e-03
2.238281250000000000e+00,-2.998622914584482633e-03
2.239257812500000000e+00,-2.889603628800107172e-03
2.240234375000000000e+00,-2.777867505679563597e-03
